time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_60minute_a,pm1.0_60minute_b,pm2.5_60minute_a,pm2.5_60minute_b,pm10.0_60minute_a,pm10.0_60minute_b
1718121600,102632,29.233,NA,83.967,NA,998.2,NA,4.763,4.389,6.852,5.902,8.139,6.334
1718258400,102632,89.367,NA,64.834,NA,997.489,NA,8.584,8.288,11.697,10.716,14.608,11.581
1718272800,102632,97.2,NA,62.0,NA,997.826,NA,10.073,9.976,13.325,12.426,15.424,13.192
1717711200,102632,34.0,NA,84.567,NA,986.282,NA,0.824,0.635,1.244,0.842,1.935,1.057
1718053200,102632,43.933,NA,70.733,NA,994.5,NA,1.757,1.649,2.468,2.039,2.848,2.226
1717984800,102632,48.567,NA,67.767,NA,991.776,NA,1.974,1.838,2.806,2.223,3.415,2.454
1718215200,102632,27.934,NA,87.333,NA,998.389,NA,3.457,3.072,4.638,3.776,5.002,4.019
1718222400,102632,28.9,NA,85.733,NA,997.58,NA,3.58,3.472,4.855,4.267,5.377,4.533
1718175600,102632,89.166,NA,59.5,NA,998.387,NA,11.329,10.962,15.335,14.176,17.818,15.096
1717844400,102632,83.1,NA,63.133,NA,996.015,NA,8.302,7.875,11.639,10.806,16.119,12.139
1717869600,102632,47.7,NA,81.5,NA,994.227,NA,3.063,2.969,4.186,3.55,5.522,3.937
1717822800,102632,74.367,NA,62.934,NA,993.771,NA,7.1,6.774,9.566,8.48,11.733,9.214
1718431200,102632,48.8,NA,73.834,NA,998.548,NA,5.093,4.904,6.599,5.806,7.729,6.222
1718481600,102632,22.2,NA,87.166,NA,1000.856,NA,1.792,1.569,2.366,1.883,2.72,1.975
1718470800,102632,19.767,NA,90.4,NA,1001.939,NA,0.024,0.001,0.149,0.013,0.242,0.059
1718334000,102632,55.8,NA,76.633,NA,995.781,NA,7.571,7.373,10.274,9.274,12.585,10.123
1717743600,102632,69.3,NA,64.567,NA,989.512,NA,0.885,0.858,1.62,1.163,2.591,1.588
1718096400,102632,95.166,NA,53.6,NA,997.637,NA,5.91,5.603,8.084,7.1,9.198,7.555
1718064000,102632,47.8,NA,66.667,NA,995.189,NA,1.238,1.086,1.913,1.395,2.308,1.573
1718290800,102632,30.434,NA,94.466,NA,998.269,NA,5.083,5.143,6.658,6.062,7.42,6.345
1718287200,102632,32.767,NA,92.7,NA,998.279,NA,4.915,4.797,6.406,5.677,7.157,5.929
1718276400,102632,82.3,NA,67.9,NA,998.061,NA,12.427,11.454,17.331,16.21,22.051,17.74
1717657200,102632,100.0,NA,74.541,NA,987.337,NA,12.758,12.345,16.596,16.123,18.773,16.659
1717714800,102632,32.7,NA,82.934,NA,986.169,NA,0.55,0.404,0.972,0.634,1.555,0.84
1717686000,102632,38.5,NA,90.8,NA,988.074,NA,0.972,0.919,1.663,1.284,2.229,1.46
1717668000,102632,100.0,NA,71.5,NA,987.606,NA,13.298,13.043,17.645,17.593,20.906,18.279
1718035200,102632,43.6,NA,73.167,NA,993.694,NA,2.183,2.084,2.825,2.377,3.242,2.559
1717981200,102632,36.033,NA,73.166,NA,991.541,NA,1.277,1.161,1.836,1.471,2.392,1.671
1718211600,102632,27.267,NA,88.867,NA,998.739,NA,2.95,2.712,4.236,3.484,4.686,3.745
1718233200,102632,31.633,NA,83.534,NA,997.102,NA,3.387,3.171,4.584,3.805,5.168,4.015
1718179200,102632,92.033,NA,58.8,NA,998.773,NA,11.197,10.629,14.927,13.569,17.306,14.346
1717804800,102632,31.466,NA,79.4,NA,992.249,NA,0.977,0.808,1.765,1.157,3.285,1.765
1717851600,102632,70.133,NA,69.367,NA,996.5,NA,8.226,7.845,11.415,10.046,15.124,11.386
1717909200,102632,60.2,NA,74.767,NA,990.714,NA,4.514,4.437,6.098,5.315,7.411,5.837
1718413200,102632,42.6,NA,83.3,NA,995.734,NA,6.44,6.239,8.014,7.159,8.896,7.425
1718355600,102632,99.966,NA,70.733,NA,995.146,NA,9.744,9.826,12.545,11.764,13.851,12.309
1718384400,102632,40.666,NA,92.5,NA,995.386,NA,15.159,15.006,18.533,17.464,20.696,17.991
1718445600,102632,59.1,NA,66.666,NA,1001.187,NA,4.229,4.042,5.948,5.089,6.674,5.381
1717797600,102632,30.1,NA,82.934,NA,992.048,NA,0.818,0.697,1.571,1.047,2.842,1.512
1717779600,102632,29.233,NA,83.8,NA,992.822,NA,0.813,0.766,1.195,0.962,1.598,1.115
1717725600,102632,45.1,NA,73.9,NA,988.342,NA,0.766,0.514,1.265,0.73,1.952,0.976
1718085600,102632,90.6,NA,55.067,NA,997.207,NA,4.604,4.438,6.476,5.68,7.583,6.108
1718139600,102632,29.667,NA,79.233,NA,996.262,NA,7.335,6.739,10.323,9.178,12.272,9.851
1717704000,102632,39.767,NA,85.8,NA,986.369,NA,1.051,0.916,1.559,1.192,2.22,1.399
1717682400,102632,44.834,NA,89.067,NA,988.241,NA,2.754,2.318,3.825,2.947,4.415,3.196
1717671600,102632,94.633,NA,74.867,NA,988.184,NA,12.256,12.138,16.366,16.218,18.47,16.803
1717988400,102632,56.9,NA,65.0,NA,991.829,NA,2.839,2.844,3.837,3.357,4.5,3.63
1718046000,102632,43.666,NA,72.367,NA,994.188,NA,1.627,1.538,2.423,2.011,2.889,2.206
1717995600,102632,69.267,NA,61.767,NA,991.4,NA,4.527,4.363,6.008,5.223,7.038,5.527
1718013600,102632,85.767,NA,59.2,NA,991.837,NA,6.212,6.212,7.813,7.254,8.571,7.636
1718024400,102632,40.0,NA,79.8,NA,992.764,NA,3.369,3.253,4.312,3.798,4.903,4.102
1718190000,102632,79.233,NA,65.4,NA,999.857,NA,11.406,10.46,16.157,14.666,20.404,16.387
1717833600,102632,87.834,NA,59.733,NA,994.334,NA,7.649,7.542,10.293,9.354,12.602,10.235
1717894800,102632,53.633,NA,76.967,NA,991.568,NA,3.764,3.621,5.093,4.363,6.005,4.801
1718326800,102632,43.066,NA,80.5,NA,995.387,NA,5.347,5.075,6.87,5.936,7.537,6.19
1718388000,102632,40.9,NA,92.867,NA,995.301,NA,15.651,15.551,18.823,17.85,21.108,18.274
1717786800,102632,28.034,NA,84.233,NA,992.514,NA,0.954,0.859,1.503,1.132,2.313,1.399
1718136000,102632,29.966,NA,80.1,NA,996.683,NA,6.019,5.634,8.681,7.582,10.227,8.157
1718128800,102632,28.4,NA,82.733,NA,997.596,NA,4.623,4.295,6.644,5.683,7.84,6.33
1718251200,102632,70.533,NA,67.834,NA,997.215,NA,7.322,6.998,9.777,8.634,11.141,9.195
1717642800,102632,100.0,NA,75.933,NA,986.926,NA,13.736,13.945,17.734,17.56,20.149,18.235
1717660800,102632,100.0,NA,74.0,NA,987.068,NA,11.006,10.911,14.548,14.187,16.181,14.707
1718038800,102632,42.433,NA,75.833,NA,994.164,NA,1.421,1.292,1.993,1.581,2.365,1.692
1718002800,102632,77.5,NA,60.0,NA,991.082,NA,5.797,5.704,7.396,6.675,8.597,7.027
1718182800,102632,93.267,NA,58.166,NA,999.143,NA,10.451,10.256,13.91,12.957,16.346,13.59
1718193600,102632,48.767,NA,77.133,NA,1000.12,NA,8.755,8.127,11.88,10.783,14.742,12.015
1717855200,102632,58.5,NA,75.066,NA,996.295,NA,6.699,6.298,9.0,7.986,11.421,8.887
1717880400,102632,47.933,NA,81.933,NA,993.058,NA,3.554,3.352,4.745,4.056,5.902,4.437
1717884000,102632,46.267,NA,81.5,NA,992.468,NA,6.317,6.008,9.117,8.491,12.252,9.59
1717948800,102632,36.1,NA,84.567,NA,993.783,NA,0.843,0.724,1.183,0.867,1.526,0.996
1717966800,102632,32.645,NA,82.433,NA,991.266,NA,2.486,2.471,3.338,3.088,4.181,3.369
1717923600,102632,69.633,NA,72.934,NA,991.166,NA,6.886,6.785,8.834,8.036,10.325,8.528
1717930800,102632,68.833,NA,68.666,NA,993.347,NA,5.895,5.808,7.923,7.296,8.563,7.564
1717970400,102632,31.433,NA,81.367,NA,991.446,NA,4.47,4.044,6.354,5.76,8.239,6.312
1717898400,102632,56.034,NA,76.133,NA,991.365,NA,3.718,3.405,4.957,4.112,5.995,4.515
1717945200,102632,38.267,NA,82.434,NA,993.826,NA,2.435,2.306,3.316,2.746,3.591,2.933
1717952400,102632,33.3,NA,85.6,NA,993.351,NA,0.774,0.645,1.111,0.776,1.28,0.893
1717956000,102632,31.833,NA,84.267,NA,992.6,NA,0.8,0.697,1.101,0.835,1.428,0.956
1717974000,102632,27.233,NA,80.566,NA,991.601,NA,0.963,0.788,1.555,1.028,2.236,1.195
1718366400,102632,78.833,NA,77.3,NA,995.918,NA,11.69,11.816,14.611,14.088,16.172,14.447
1718395200,102632,41.1,NA,92.0,NA,994.668,NA,15.48,15.584,18.797,18.082,20.749,18.509
1718146800,102632,33.0,NA,77.367,NA,996.357,NA,5.841,5.549,7.907,6.917,9.082,7.42
1718071200,102632,72.133,NA,59.433,NA,995.993,NA,2.016,1.956,2.866,2.372,3.393,2.549
1718078400,102632,85.034,NA,56.4,NA,996.616,NA,2.566,2.491,3.567,3.079,4.165,3.28
1718082000,102632,88.867,NA,55.8,NA,997.022,NA,3.779,3.602,5.367,4.608,6.334,5.057
1718319600,102632,33.1,NA,88.133,NA,995.274,NA,4.862,4.152,6.264,4.909,6.718,5.1
1718305200,102632,29.633,NA,91.566,NA,996.119,NA,3.364,3.281,4.458,3.928,5.027,4.119
1717678800,102632,50.466,NA,87.833,NA,988.663,NA,4.989,4.569,6.572,5.567,7.327,5.838
1717653600,102632,100.0,NA,74.966,NA,987.368,NA,12.887,12.704,16.855,16.429,19.053,16.88
1717664400,102632,100.0,NA,73.267,NA,987.139,NA,11.329,11.237,14.776,14.488,16.626,14.91
1717675200,102632,64.933,NA,83.434,NA,988.495,NA,7.851,7.597,10.334,9.623,11.473,10.019
1718020800,102632,43.584,NA,75.708,NA,992.609,NA,3.512,3.358,4.489,3.923,5.288,4.255
1718172000,102632,84.533,NA,60.233,NA,998.305,NA,10.194,9.697,13.722,12.481,16.258,13.363
1718164800,102632,72.233,NA,63.0,NA,998.156,NA,9.029,8.811,12.221,11.157,13.954,11.787
1718168400,102632,77.4,NA,61.333,NA,998.207,NA,9.125,8.662,12.487,11.196,14.72,11.807
1718157600,102632,55.567,NA,67.2,NA,997.594,NA,6.798,6.457,9.242,8.256,10.59,8.776
1718218800,102632,27.733,NA,86.033,NA,997.966,NA,3.556,3.463,4.726,4.226,5.271,4.427
1718226000,102632,30.2,NA,85.1,NA,997.042,NA,3.68,3.534,4.968,4.268,5.597,4.5
1718208000,102632,27.966,NA,89.533,NA,999.153,NA,3.022,2.933,4.301,3.635,4.849,3.886
1717876800,102632,43.7,NA,84.166,NA,993.376,NA,2.922,2.776,4.003,3.338,5.01,3.814
1717808400,102632,37.467,NA,74.533,NA,992.327,NA,1.729,1.569,2.761,2.083,4.559,2.64
1717959600,102632,30.3,NA,83.0,NA,992.076,NA,0.801,0.728,1.171,0.857,1.662,0.958
1718442000,102632,55.367,NA,68.4,NA,1000.119,NA,4.277,4.042,5.735,4.893,6.61,5.195
1718377200,102632,42.8,NA,92.066,NA,995.685,NA,11.506,11.343,14.678,13.791,17.295,14.688
1718362800,102632,96.433,NA,72.867,NA,995.659,NA,12.46,12.168,15.8,14.59,17.513,15.07
1718344800,102632,61.9,NA,75.433,NA,996.273,NA,8.586,8.224,11.095,9.823,12.354,10.25
1718478000,102632,21.634,NA,87.8,NA,1001.103,NA,0.972,0.382,1.429,0.54,1.671,0.619
1718323200,102632,36.767,NA,85.733,NA,995.058,NA,4.887,4.596,6.282,5.409,7.028,5.623
1718341200,102632,60.1,NA,75.334,NA,996.381,NA,7.981,7.893,10.45,9.448,11.805,9.867
1717765200,102632,30.367,NA,83.0,NA,992.376,NA,0.084,0.011,0.308,0.064,0.755,0.188
1717761600,102632,36.567,NA,80.7,NA,991.882,NA,0.531,0.422,1.032,0.682,1.938,0.982
1717790400,102632,29.267,NA,84.3,NA,992.308,NA,1.308,1.106,2.021,1.555,2.955,1.88
1717747200,102632,73.067,NA,63.067,NA,989.839,NA,0.982,0.85,1.675,1.155,2.909,1.445
1717783200,102632,28.1,NA,83.966,NA,992.779,NA,0.772,0.653,1.299,0.874,1.721,1.07
1717750800,102632,73.433,NA,61.733,NA,990.284,NA,0.992,0.787,1.702,1.143,2.889,1.554
1718103600,102632,85.1,NA,58.7,NA,998.64,NA,12.074,10.707,20.462,18.866,30.063,25.3
1718308800,102632,29.767,NA,90.867,NA,995.821,NA,3.153,3.245,4.31,3.93,4.935,4.164
1718283600,102632,37.733,NA,88.167,NA,998.181,NA,6.444,5.976,8.465,7.423,9.822,7.886
1718312400,102632,30.267,NA,90.334,NA,995.461,NA,3.423,3.421,4.582,4.047,5.089,4.276
1717639200,102632,98.834,NA,76.233,NA,986.667,NA,14.174,13.91,18.52,17.73,22.154,18.876
1717646400,102632,100.0,NA,75.966,NA,987.192,NA,12.279,12.171,16.024,15.554,18.246,16.023
1718031600,102632,37.9,NA,80.267,NA,992.972,NA,3.287,3.197,4.09,3.56,4.648,3.775
1717992000,102632,64.133,NA,63.034,NA,991.706,NA,3.757,3.62,4.987,4.341,5.748,4.699
1718150400,102632,38.867,NA,74.834,NA,996.946,NA,5.57,5.315,7.619,6.765,8.652,7.222
1718229600,102632,30.966,NA,84.7,NA,996.834,NA,3.617,3.502,4.792,4.22,5.303,4.425
1717830000,102632,85.834,NA,60.833,NA,994.313,NA,8.073,7.646,10.888,9.533,13.312,10.427
1717887600,102632,45.834,NA,79.867,NA,992.29,NA,2.074,2.014,3.06,2.486,3.852,2.74
1717840800,102632,93.4,NA,58.5,NA,995.594,NA,7.127,6.825,9.436,8.355,11.718,9.13
1717826400,102632,80.767,NA,61.5,NA,994.106,NA,7.498,7.22,10.176,8.936,12.165,9.752
1717858800,102632,41.233,NA,79.2,NA,995.889,NA,2.346,2.19,3.37,2.752,4.189,3.094
1717927200,102632,69.367,NA,70.034,NA,992.628,NA,5.979,5.937,7.529,6.923,8.463,7.252
1718420400,102632,48.767,NA,78.3,NA,997.518,NA,7.063,6.998,8.877,8.254,10.156,8.682
1718463600,102632,20.867,NA,91.034,NA,1002.631,NA,0.058,0.01,0.351,0.076,0.564,0.141
1718380800,102632,41.333,NA,91.233,NA,995.661,NA,14.067,13.759,17.524,16.259,19.807,16.939
1717740000,102632,69.333,NA,65.166,NA,989.599,NA,1.121,0.999,1.889,1.371,3.165,1.702
1717718400,102632,33.433,NA,80.033,NA,986.97,NA,0.553,0.328,1.01,0.572,1.737,0.808
1717758000,102632,57.9,NA,69.2,NA,991.372,NA,1.013,0.793,1.802,1.125,3.165,1.645
1717732800,102632,64.833,NA,67.5,NA,989.278,NA,1.014,0.806,1.678,1.131,2.755,1.546
1718254800,102632,83.2,NA,65.933,NA,997.349,NA,7.627,7.553,10.282,9.394,12.187,10.139
1717700400,102632,40.133,NA,85.6,NA,986.582,NA,1.19,0.999,1.772,1.303,2.2,1.562
1718186400,102632,93.067,NA,58.666,NA,999.478,NA,10.635,10.147,14.317,13.29,16.998,14.114
1718200800,102632,34.2,NA,87.1,NA,999.993,NA,4.469,3.925,5.803,4.691,6.388,4.942
1717837200,102632,91.033,NA,58.834,NA,994.894,NA,7.511,7.302,10.178,9.015,12.779,9.716
1717812000,102632,47.666,NA,70.334,NA,993.026,NA,2.279,2.127,3.476,2.721,4.859,3.287
1717912800,102632,62.233,NA,75.0,NA,990.391,NA,5.141,4.978,6.835,5.902,8.12,6.501
1717905600,102632,57.567,NA,75.367,NA,991.406,NA,4.03,3.881,5.484,4.732,6.662,5.187
1717891200,102632,49.8,NA,78.2,NA,991.985,NA,2.738,2.462,3.806,2.99,4.579,3.393
1717941600,102632,40.534,NA,79.633,NA,994.025,NA,3.588,3.411,4.54,3.979,5.103,4.187
1718406000,102632,37.466,NA,90.3,NA,994.584,NA,8.514,8.668,10.421,9.793,11.588,10.111
1718391600,102632,40.666,NA,93.533,NA,994.996,NA,15.317,15.277,18.719,17.669,20.842,18.016
1718330400,102632,48.833,NA,78.6,NA,995.513,NA,5.679,5.55,7.34,6.546,7.982,6.854
1717772400,102632,27.867,NA,85.4,NA,992.639,NA,0.271,0.093,0.582,0.235,0.84,0.347
1717801200,102632,29.267,NA,81.8,NA,992.197,NA,0.762,0.663,1.542,0.961,3.024,1.615
1718125200,102632,28.5,NA,83.8,NA,997.885,NA,4.37,3.972,6.236,5.348,7.71,5.855
1718092800,102632,92.034,NA,53.766,NA,997.436,NA,4.848,4.754,6.634,5.909,7.747,6.42
1718107200,102632,55.0,NA,69.367,NA,998.632,NA,7.961,7.37,11.072,9.666,13.091,10.373
1718244000,102632,50.133,NA,73.466,NA,997.268,NA,5.737,5.57,7.771,6.98,8.659,7.441
1718294400,102632,28.3,NA,94.4,NA,997.45,NA,4.611,4.572,5.992,5.433,6.861,5.679
1718240400,102632,42.2,NA,76.034,NA,996.767,NA,3.684,3.474,5.049,4.245,5.724,4.521
1717693200,102632,41.233,NA,89.566,NA,987.483,NA,1.865,1.589,2.782,2.034,3.25,2.25
1717696800,102632,41.767,NA,88.267,NA,986.956,NA,1.897,1.359,2.675,1.764,3.142,2.012
1718042400,102632,43.567,NA,72.867,NA,994.253,NA,1.582,1.613,2.354,2.024,2.942,2.215
1718154000,102632,46.1,NA,70.767,NA,997.2,NA,5.415,5.04,7.466,6.387,8.388,6.79
1718197200,102632,38.3,NA,83.834,NA,1000.07,NA,4.552,4.292,5.947,5.184,6.76,5.376
1717848000,102632,71.633,NA,66.567,NA,996.128,NA,8.707,8.217,12.201,10.769,16.565,12.077
1717819200,102632,67.567,NA,64.8,NA,993.624,NA,5.912,5.688,8.158,7.157,10.144,7.796
1717963200,102632,30.034,NA,82.733,NA,991.639,NA,1.16,1.028,1.607,1.317,2.071,1.461
1718434800,102632,51.433,NA,72.534,NA,998.875,NA,5.129,5.0,6.614,5.957,7.421,6.283
1718373600,102632,47.9,NA,88.767,NA,995.929,NA,12.053,10.871,15.656,13.899,18.402,15.061
1718449200,102632,52.7,NA,71.8,NA,1002.024,NA,4.155,3.818,6.0,5.073,8.021,5.934
1718416800,102632,54.0,NA,79.334,NA,996.868,NA,8.399,8.21,10.613,9.672,12.547,10.212
1718424000,102632,46.833,NA,76.1,NA,997.889,NA,5.678,5.509,7.553,6.657,8.848,7.158
1718398800,102632,40.867,NA,90.633,NA,994.425,NA,13.043,13.024,15.698,14.808,16.857,15.113
1717736400,102632,68.233,NA,66.3,NA,989.519,NA,1.047,0.927,1.762,1.276,3.099,1.584
1717722000,102632,37.166,NA,76.9,NA,987.644,NA,0.76,0.524,1.26,0.801,2.072,1.05
1717754400,102632,73.066,NA,61.767,NA,990.768,NA,1.397,1.223,2.285,1.706,3.816,2.242
1717794000,102632,30.166,NA,83.767,NA,992.12,NA,1.325,1.099,2.102,1.469,3.453,1.884
1718118000,102632,33.367,NA,82.934,NA,998.412,NA,6.585,6.163,9.495,8.391,11.62,9.076
1718067600,102632,58.633,NA,63.0,NA,995.458,NA,1.453,1.35,2.192,1.711,2.578,1.853
1718114400,102632,35.666,NA,82.0,NA,998.591,NA,7.254,6.643,10.426,8.925,12.503,9.665
1718280000,102632,49.7,NA,81.6,NA,998.255,NA,12.061,10.917,17.312,15.838,23.566,18.513
1718247600,102632,62.666,NA,69.867,NA,997.349,NA,7.525,7.244,10.067,9.07,11.589,9.695
1718301600,102632,30.233,NA,92.034,NA,996.423,NA,3.578,3.542,4.83,4.235,5.322,4.457
1718269200,102632,95.767,NA,61.966,NA,997.495,NA,9.401,9.413,12.501,11.771,14.945,12.505
1718298000,102632,29.133,NA,93.967,NA,996.77,NA,3.932,3.969,5.266,4.742,5.704,4.951
1717707600,102632,36.867,NA,85.667,NA,986.209,NA,0.732,0.642,1.206,0.859,1.766,1.087
1718028000,102632,37.834,NA,81.666,NA,992.785,NA,3.657,3.569,4.68,4.036,5.124,4.284
1718017200,102632,61.733,NA,66.834,NA,992.243,NA,4.214,3.975,5.457,4.649,6.412,5.066
1718006400,102632,83.233,NA,59.633,NA,991.044,NA,5.984,6.063,7.551,7.162,8.465,7.497
1718010000,102632,87.233,NA,59.0,NA,991.271,NA,6.148,6.153,7.767,7.153,8.867,7.588
1718060400,102632,46.6,NA,67.8,NA,995.081,NA,1.813,1.795,2.568,2.24,2.93,2.399
1718161200,102632,63.633,NA,65.0,NA,997.912,NA,7.636,7.266,10.554,9.336,12.463,10.003
1717815600,102632,58.166,NA,67.434,NA,993.515,NA,4.159,3.966,5.931,5.117,7.641,5.799
1717862400,102632,46.267,NA,77.334,NA,995.208,NA,2.573,2.537,3.571,3.063,4.494,3.421
1717873200,102632,47.3,NA,83.267,NA,993.851,NA,3.296,3.041,4.444,3.683,5.463,4.079
1717920000,102632,70.166,NA,74.0,NA,990.668,NA,6.79,6.702,8.775,7.951,10.302,8.477
1717916400,102632,64.433,NA,75.0,NA,990.208,NA,5.588,5.645,7.284,6.63,8.786,7.126
1717934400,102632,64.356,NA,69.6,NA,993.737,NA,9.566,9.428,12.765,12.044,13.959,12.335
1717902000,102632,56.867,NA,75.934,NA,991.418,NA,3.921,3.686,5.267,4.569,6.359,4.981
1718409600,102632,38.034,NA,87.834,NA,995.149,NA,5.978,5.627,7.404,6.469,7.872,6.7
1718348400,102632,81.733,NA,72.334,NA,995.951,NA,8.736,8.388,11.411,10.029,13.104,10.569
1718370000,102632,62.633,NA,82.433,NA,996.237,NA,12.29,11.814,15.872,14.581,18.686,15.489
1718427600,102632,48.433,NA,74.1,NA,998.271,NA,4.735,4.533,6.121,5.339,6.907,5.646
1718460000,102632,22.4,NA,88.9,NA,1002.745,NA,0.654,0.205,1.173,0.434,1.418,0.579
1718352000,102632,96.767,NA,70.933,NA,994.128,NA,8.662,8.502,11.184,10.172,12.568,10.602
1718402400,102632,40.7,NA,91.0,NA,994.301,NA,11.905,11.883,14.591,13.652,15.937,13.98
1717768800,102632,27.267,NA,84.5,NA,992.494,NA,0.059,0.007,0.21,0.022,0.583,0.159
1717729200,102632,57.966,NA,70.0,NA,988.99,NA,0.84,0.649,1.407,0.907,2.236,1.163
1718074800,102632,80.267,NA,57.5,NA,996.271,NA,2.122,2.04,2.993,2.563,3.475,2.679
1718110800,102632,41.933,NA,77.833,NA,998.667,NA,9.599,8.284,14.013,12.016,18.354,13.872
1718236800,102632,36.233,NA,80.833,NA,996.991,NA,3.314,3.143,4.644,3.796,5.14,4.038
1718265600,102632,94.3,NA,62.6,NA,997.113,NA,9.895,9.601,13.342,12.165,15.657,12.966
1718316000,102632,31.666,NA,89.133,NA,994.831,NA,3.941,3.777,5.23,4.544,5.771,4.791
1718262000,102632,91.733,NA,63.966,NA,997.271,NA,9.81,9.53,13.503,12.331,16.337,13.189
1717650000,102632,100.0,NA,75.066,NA,987.322,NA,12.642,12.319,16.502,15.712,18.95,16.281
1717689600,102632,39.966,NA,89.2,NA,987.846,NA,1.608,1.168,2.374,1.594,2.804,1.783
1718049600,102632,44.067,NA,71.834,NA,994.354,NA,1.857,1.669,2.688,2.125,3.159,2.256
1717999200,102632,72.667,NA,60.7,NA,991.254,NA,5.343,5.199,6.877,6.153,7.776,6.533
1717977600,102632,27.2,NA,78.6,NA,991.422,NA,1.136,0.915,1.671,1.236,2.146,1.41
1718056800,102632,45.567,NA,68.9,NA,994.635,NA,1.961,1.795,2.689,2.22,3.163,2.387
1718204400,102632,30.6,NA,87.767,NA,999.654,NA,3.822,3.333,5.165,4.155,5.679,4.418
1717866000,102632,45.9,NA,80.534,NA,994.708,NA,2.845,2.642,3.934,3.162,4.866,3.548
1717938000,102632,51.717,NA,76.067,NA,994.378,NA,3.014,3.082,3.985,3.637,4.697,3.787
1718478000,103282,20.666,NA,90.8,NA,996.611,NA,0.986,1.034,1.341,1.526,1.412,1.746
1718146800,103282,31.767,NA,80.167,NA,991.781,NA,3.709,4.665,4.918,6.104,5.093,6.672
1718139600,103282,28.4,NA,82.2,NA,991.811,NA,11.767,11.422,19.104,18.027,21.296,22.973
1718121600,103282,20.233,NA,96.166,NA,993.685,NA,2.327,2.888,3.552,4.362,3.766,4.992
1718200800,103282,23.166,NA,98.9,NA,995.401,NA,4.089,4.448,5.506,6.235,5.82,6.995
1717747200,103282,47.0,NA,68.0,NA,985.604,NA,0.332,0.328,0.737,0.963,1.017,2.21
1718013600,103282,59.267,NA,61.9,NA,987.843,NA,3.223,2.853,3.917,3.8,4.133,4.413
1718010000,103282,57.5,NA,62.166,NA,987.13,NA,3.396,3.073,4.152,4.113,4.362,4.758
1718056800,103282,39.867,NA,73.7,NA,990.467,NA,5.3,4.619,14.394,11.465,19.472,17.364
1717830000,103282,57.166,NA,63.767,NA,989.869,NA,2.732,2.388,3.602,3.63,3.822,4.774
1717639200,103282,68.233,NA,79.966,NA,982.499,NA,9.148,8.764,11.761,11.401,12.111,12.48
1717963200,103282,30.933,NA,85.533,NA,987.352,NA,1.735,1.577,2.089,2.1,2.208,2.363
1717938000,103282,31.634,NA,91.167,NA,990.166,NA,1.458,1.41,1.743,1.904,1.843,2.042
1718301600,103282,25.434,NA,97.367,NA,991.898,NA,3.155,3.442,4.021,4.523,4.169,4.98
1718265600,103282,61.0,NA,65.4,NA,992.503,NA,7.139,6.63,9.052,8.852,9.352,9.863
1718456400,103282,22.333,NA,94.845,NA,998.286,NA,1.212,1.385,1.775,2.109,1.859,2.455
1718359200,103282,73.334,NA,73.267,NA,991.194,NA,12.412,12.149,15.563,15.338,15.906,16.437
1718427600,103282,41.733,NA,77.666,NA,994.137,NA,3.975,3.549,4.832,4.624,5.026,5.082
1718481600,103282,21.133,NA,90.767,NA,996.151,NA,1.319,1.076,1.647,1.683,1.711,1.863
1718395200,103282,39.0,NA,94.2,NA,990.511,NA,11.705,11.656,13.687,14.0,13.909,14.961
1718413200,103282,47.767,NA,82.666,NA,991.815,NA,8.389,7.899,10.003,9.822,10.194,10.335
1718125200,103282,23.034,NA,91.567,NA,993.492,NA,2.926,3.076,4.155,4.509,4.48,5.148
1718114400,103282,25.666,NA,94.4,NA,994.132,NA,4.139,4.154,5.712,5.896,5.953,6.697
1718172000,103282,55.834,NA,61.0,NA,993.803,NA,4.201,3.865,5.715,5.759,6.003,6.54
1718175600,103282,58.533,NA,59.367,NA,994.014,NA,3.546,3.387,4.978,5.15,5.252,5.72
1718215200,103282,21.034,NA,91.133,NA,993.774,NA,2.844,2.95,3.864,4.32,4.078,4.961
1717765200,103282,22.966,NA,95.233,NA,988.139,NA,0.0,0.012,0.018,0.08,0.077,0.379
1718028000,103282,28.3,NA,88.8,NA,988.779,NA,1.53,1.391,1.807,1.792,1.88,1.87
1718053200,103282,38.567,NA,75.033,NA,990.321,NA,1.575,1.389,1.999,2.037,2.084,2.277
1718035200,103282,37.667,NA,76.566,NA,990.091,NA,0.85,0.747,1.111,1.224,1.208,1.405
1717866000,103282,44.433,NA,81.233,NA,990.203,NA,4.597,4.119,5.733,5.661,6.139,7.024
1717862400,103282,46.466,NA,79.367,NA,990.76,NA,5.718,5.15,7.034,6.954,7.45,8.073
1717693200,103282,30.466,NA,96.6,NA,983.301,NA,0.021,0.496,0.118,0.877,0.165,1.264
1717696800,103282,30.834,NA,93.133,NA,982.79,NA,0.006,0.24,0.016,0.601,0.048,0.95
1717653600,103282,71.733,NA,77.5,NA,983.34,NA,8.881,8.695,11.89,11.581,12.226,12.712
1717923600,103282,58.367,NA,71.967,NA,987.592,NA,7.324,6.784,8.904,8.614,9.088,9.463
1717930800,103282,55.6,NA,73.834,NA,989.155,NA,4.513,4.322,5.422,5.542,5.552,6.054
1717974000,103282,27.0,NA,82.867,NA,986.945,NA,0.577,0.535,0.76,0.861,0.852,1.098
